Name,SMILES,Affinity
dds5_enamine37385,O=C(Nc1ccccc1C1CCNCC1)c1ccc2CN(C3CCC(=O)NC3=O)C(=O)c2c1,-8.679
psl_enamine396,Fc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)Nc1nc(cs1)c1ccccc1,-8.678
hinge_enamine3127,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCCC1c1ccc2OCCCOc2c1,-8.676
dds5_enamine30858,Cc1sc(NC(=O)[C@@H]2CC[C@@H](O2)C(=O)N)nc1c1ccc2NC(=O)CCc2c1,-8.675
dds5_enamine32705,O=C(Cn1nnc2ccccc12)N1CCc2ccccc2C1c1ccccc1,-8.669
hinge_enamine18567,O=c1n(CCc2noc(n2)c2nn[nH]c2c2ccccc2)cnc2ccccc12,-8.668
dds5_enamine19045,Cc1nnnn1c1cc(NC(=O)c2cccc(c2)c2ncn[nH]2)ccc1F,-8.667
hinge_enamine13058,Fc1ccc(cc1)N1CCN(CC1)c1ccnc(n1)N1CCN(CC1)c1ccc(F)cc1,-8.665
hinge_enamine22768,Cc1nc2cc(ccc2c(=O)[nH]1)C(=O)N1CCC(CC1)c1c[nH]c2ccccc12,-8.665
dds5_enamine23041,COc1ccc2CC(COc2c1)c1nc(no1)c1cccc(c1)c1ncn[nH]1,-8.663
ab_enamine27744,[O-][N+](=O)c1c(nc2ccccn12)N1CCOC(C1)c1cccc(c1)C(F)(F)F,-8.663
dds5_enamine46901,Cc1cc2nccc(NC(=O)NCc3ccc4CCCc4c3)n2n1,-8.663
ab_enamine28584,COC(=O)c1c(C)c2ccccc2nc1COC(=O)c1cc(=O)c2cc(C)ccc2o1,-8.661
dds1_enamine4746,Cc1nn(c2ccccc2)c2nc(ccc12)C(=O)N1CCC(CC1)C1C(=O)Nc2ccccc12,-8.658
psl_enamine481,Cc1cc(=O)oc2cc(OCC(=O)N3c4ccccc4NC(=O)C3(C)C)ccc12,-8.656
hinge_enamine12888,C(N1CCCC(C1)c1nc2ccccc2s1)c1nnnn1c1ccccc1,-8.656
hinge_enamine8293,C[C@H]1C[C@H](NC(=O)C1)c1nc(no1)c1ccc2c(O)ncnc2c1,-8.654
psl_enamine979,CN(C)S(=O)(=O)c1ccc(N2CCCC2)c(c1)C(=O)N1CCN(CC1)c1cccc(Cl)c1,-8.654
dds5_enamine5421,O=c1[nH]c2cccc(c3nc(Cn4cnc5ccccc45)no3)c2[nH]1,-8.652
dds5_enamine7227,CC(C)c1nc(C)cc(n1)N1CCN(CC1)C(=O)c1cc(ccc1F)N1CCNC1=O,-8.652
hinge_enamine17749,Cc1nnnn1c1cccc(NC(=O)c2ccc3[nH]nnc3c2)c1,-8.651
hinge_enamine12368,Cc1ccc2nc(C)c(cc2c1)C(=O)Nc1cccc(c1)c1nnn[nH]1,-8.651
dds5_enamine20592,Clc1ccc2[nH]c3CCC(Cc3c2c1)NC(=O)c1noc2CCCCc12,-8.647
dds5_enamine27121,Clc1cccc(c1)[C@H]1C[C@@H](C1)NC(=O)c1cc2ccccc2c(=O)[nH]1,-8.645
dds5_enamine41847,Cc1cccc(F)c1n1nc(C(=O)NC2CCC(=O)NC2=O)c2CCCc12,-8.644
hinge_enamine15655,Cc1nc2cc(NC(=O)c3nn(c4CCCc34)c3ccc(F)cc3)ccc2o1,-8.643
CHEMBL281948,COC(=O)[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,-8.641
hinge_enamine8935,Fc1cc(Cl)c(cc1F)C(=O)N1CCCC(C1)c1nnc2ccccn12,-8.637
hinge_enamine4932,O=C(Cn1[nH]c(=O)c2ccccc2c1=O)Nc1nc(cs1)c1ccc2OCOc2c1,-8.637
hinge_enamine10485,Cc1ccc(cc1C)S(=O)(=O)N1CCC(CC1)C(=O)N1CCCC1c1ccc2OCCCOc2c1,-8.634
dds1_enamine3941,CC1(NC(=O)NC1=O)c1cccc(c1)c1noc(n1)C1CC1c1ccc(F)cc1,-8.632
dds5_enamine21991,CC(=O)c1ccc(cc1)c1ccc(o1)C(=O)N1CC(Oc2ccccc12)C(=O)N1CCCCC1,-8.631
hinge_enamine19335,CC1(C)C(=O)Nc2ccc(cc12)S(=O)(=O)Nc1cc2c(=O)[nH]cnc2cc1F,-8.631
hinge_enamine2653,Fc1ccc(cc1F)n1nc(C(=O)Nc2nc3ccccc3[nH]2)c2CCCc12,-8.63
ab_enamine28781,CCc1nc2ccccc2c(C)c1C(=O)OCn1nnc2ccccc2c1=O,-8.63
psl_enamine3696,Fc1ccc(C=CC(=O)N2CCN(CC2)S(=O)(=O)c2ccc3ccccc3c2)cc1,-8.63
ab_enamine13519,O=c1[nH]cnc2[nH]nc(NS(=O)(=O)c3ccc4CCCCc4c3)c12,-8.629
hinge_enamine12313,O=C(Nc1cccc(c1)C(=O)Nc1nc2ccccc2s1)C1CCCO1,-8.627
hinge_enamine22732,O=c1[nH]c(CN2CCC(=CC2)c2c[nH]c3ncccc23)nc2CCOCc12,-8.627
dds5_enamine16750,Brc1cc(c2nc(Cn3cnc4ccccc34)no2)c2[nH]c(=O)[nH]c2c1,-8.625
dds5_enamine27752,O=C(NS(=O)(=O)c1ccc2NC(=O)CCc2c1)c1ccc2NC(=O)CCCc2c1,-8.624
ab_enamine26990,[O-][N+](=O)c1ccc(NCc2ccc3C(=O)CCCc3n2)nc1c1ccccc1,-8.624
hinge_enamine21118,C(Nc1ncnc2[nH]ccc12)C1CCCN(C1)c1nccn2cnnc12,-8.624
dds5_enamine42701,[O-][N+](=O)c1cc(ccc1F)N1CC(CC1=O)C(=O)N1CCCc2ccccc12,-8.622
dds5_enamine24360,Cc1cc(CNC(=O)N2CCn3c(nnc3C2)C(F)(F)F)ccc1Cl,-8.62
hinge_enamine15996,Cc1ccc(cc1NC(=O)c1ccco1)C(=O)Nc1cnc2ccccc2c1,-8.618
ab_enamine27355,COC(=O)c1c(C)c2ccccc2nc1COC(=O)c1ccc2c(=O)n3CCCc3nc2c1,-8.617
dds1_enamine698,FC(F)(F)c1ccc(cc1)C(=O)NCC(=O)N1CCCC1c1nnn[nH]1,-8.615
dds1_enamine2768,Cc1cc(no1)C1CCCN1c1cnc2cc(F)c(F)cc2n1,-8.612
dds5_enamine7258,O=C(NS(=O)(=O)c1ccccc1)C1CCCN(C1)C(=O)c1ccncc1,-8.612
dds5_enamine31936,Cc1cccc2nc(N[C@@H]3CCN(C3)C(=O)c3n[nH]c4CCCCc34)oc12,-8.611
ab_enamine24782,Cc1nc2cc(F)ccc2cc1C(=O)OCc1nc2ccccc2c(=O)[nH]1,-8.61
hinge_enamine2465,Fc1ccccc1NS(=O)(=O)c1cccc(c1)C(=O)N1CCCC1c1nc2ccccc2[nH]1,-8.61
dds5_enamine2183,O=C(Cc1ccc(cc1)c1ccccc1)N1CCS(=O)(=O)C2(CCCCC2)C1,-8.609
dds5_enamine42431,CC(NC(=O)c1cc2cc(C)ccc2[nH]1)c1cccc(c1)N1CCOC1=O,-8.608
dds5_enamine5618,O=C(N1CCNC(=O)CC1c1ccccc1)c1ccc2C(=O)OC(Cc2c1)c1ccccc1,-8.607
dds1_enamine8761,CC(NS(=O)(=O)c1cc2CC(=O)N3CCCc(c1)c23)c1nnc2ccccn12,-8.606
dds5_enamine33302,Cc1nc(NC(=O)c2cnn3c(C)cc(C)nc23)sc1Cc1ccc2OCOc2c1,-8.606
hinge_enamine17974,CC(NS(=O)(=O)c1c(C)noc1C)C(=O)NC(C)c1ccc(cc1)c1ccccc1,-8.605
dds5_enamine26604,Cc1ncc2C(CCCc2n1)NC(=O)CCc1nc2sc3CCCc3c2c(=O)[nH]1,-8.604
hinge_enamine22866,CC(CNC(=O)c1ccc2OCCNC(=O)c2c1)c1ccccc1,-8.601
dds5_enamine31511,O=C(N1CC2CCC(=O)c3cccc1c23)c1ccc(cc1)c1ccccc1,-8.6
hinge_enamine5525,O=C(N1CCCC1c1ccc2OCCOc2c1)c1cccc(c1)S(=O)(=O)N1CCCCC1,-8.6
hinge_enamine1737,O=c1cc(CSc2nnc3[nH]c4ccccc4n23)nc2sc3CCCCc3n12,-8.6
dds5_enamine23303,CS(=O)(=O)c1nc(C(=O)NC2(CCC2)c2cccc(c2)C(F)(F)F)c2ccccn12,-8.598
hinge_enamine19992,NC(=O)c1noc(n1)C1CCCN1c1ncnc2cccc(F)c12,-8.598
