Name,SMILES,Affinity
hinge_enamine19335,CC1(C)C(=O)Nc2ccc(cc12)S(=O)(=O)Nc1cc2c(=O)[nH]cnc2cc1F,-8.868
psl_enamine2454,COc1ccc(C)cc1n1nnnc1SCn1nnc2ccccc2c1=O,-8.859
dds1_enamine2124,Cc1ccc(c(F)c1)n1nc(C(=O)Nc2cccc(c2)C2(C)NC(=O)NC2=O)c2CCCc12,-8.858
ab_enamine5551,O=C(N1CCC2(CC1)NC(=O)NC2=O)c1cccc(NS(=O)(=O)c2ccc3OCCOc3c2)c1,-8.857
dds5_enamine29568,Cc1cccc2c(=O)n(Cc3nc(no3)c3cccc(c3)C3(C)NC(=O)NC3=O)cnc12,-8.857
hinge_enamine8263,O=C(N1CCN(CC1)c1cnccn1)c1cccc(NS(=O)(=O)c2ccc3OCCOc3c2)c1,-8.854
dds5_enamine6234,O=C(Cc1ccc(cc1)n1cnnc1)N1CCC(CC1)N1CCCCC1=O,-8.853
dds1_enamine8110,N#Cc1cccc(c1)n1ccc(n1)c1nc(no1)c1n[nH]c2ccccc12,-8.852
dds5_enamine47870,COc1cc(cc(F)c1F)C1CCN(C1)C(C(=O)O)c1ccc(Cl)c(F)c1,-8.849
dds5_enamine16661,Cc1c(nnn1c1cccc2cccnc12)C(=O)N1CCC(CC1)c1nnc(N)[nH]1,-8.838
dds5_enamine25542,Cc1ccc(cc1)c1nnc(CSc2nc3ccccc3c(=O)n2c2cccnc2)o1,-8.83
hinge_enamine7061,O(c1ccccc1)c1ncccc1c1noc(n1)c1nn[nH]c1c1ccccc1,-8.823
dds5_enamine14491,CC1Oc2ccc(NC(=O)NCc3ccc(cc3)c3ccc4OCCCc4c3)cc2NC1=O,-8.818
dds5_enamine3245,CN(C)C(=O)Cn1cc(nn1)C(=O)N1CCCCCC1c1ccccc1,-8.817
hinge_enamine9501,Cc1ccccc1c1nnc(o1)c1ccc(cc1)c1ncc(o1)c1ccccc1,-8.814
dds1_enamine6477,O=C(N1CC(c2ccccc2)c2ccccc2C1)c1cnc2[nH]c(=O)[nH]c(=O)c2c1,-8.808
dds5_enamine43661,Fc1cccc(c2cc(NS(=O)(=O)c3ccc4NC(=O)CCc4c3)[nH]n2)c1F,-8.808
dds5_enamine6008,Nc1nn2c(=O)cc(CN3Cc4ccccc4CC3C(=O)NCCc3ccc(F)cc3)nc2[nH]1,-8.803
hinge_enamine20146,Fc1cc(cc(F)c1F)c1ccccc1NS(=O)(=O)c1c[nH]cn1,-8.8
ab_enamine16617,COc1cccc2C(CCc12)NS(=O)(=O)c1c(C)onc1N,-8.796
dds1_enamine966,Cc1n[nH]c(n1)c1ccc(NC(=O)CN2C(=O)NC(C)(C2=O)c2ccc3ccccc3c2)cc1,-8.793
ab_enamine16624,COc1ccc(cc1NC(=O)C)S(=O)(=O)Nc1cccc(c1)c1nc(C)cc(=O)[nH]1,-8.793
hinge_enamine3350,Fc1ccccc1c1n[nH]cc1NC(=O)c1noc2CCCCc12,-8.786
dds5_enamine18075,CC1(NC(=O)NC1=O)c1ccc(cc1)c1noc(n1)c1ccc2C=CCCc2c1,-8.783
dds5_enamine10710,Oc1ccc(Cl)c(c1)C(=O)N1CCN(CC1)S(=O)(=O)c1ccc2[nH]c(=O)[nH]c2c1,-8.779
dds5_enamine46744,Oc1cccc(c1)C1CCCCN1C(=O)c1cnc2CCCC(=O)c2c1,-8.778
dds5_enamine27368,Cc1nnc(Cn2nnc(C(=O)N3CCCC3)c2C)o1,-8.778
dds5_enamine38680,OC(C(=O)N1CCN(CC1)C(=O)c1ccc(O)cc1)c1ccc(Cl)cc1F,-8.767
dds1_enamine7500,Fc1ccc(Oc2cc(ccn2)c2nc(no2)c2cnc3cnccn23)c(F)c1,-8.766
dds5_enamine21161,COc1ccc2[nH]nc(NC(=O)c3cccc(NC(=O)c4ccc(F)cc4)c3)c2c1,-8.765
hinge_enamine22074,Fc1ccccc1Cc1nnc2CN(Cc3ccc4cn[nH]c4c3)CCn12,-8.762
dds5_enamine47706,O=C(NCc1cc2CCCc2[nH]c1=O)c1cc(nc2ccccc12)c1cccnc1,-8.762
hinge_enamine6807,Cc1ccc(C)c(c1)n1nnnc1SCc1cc(=O)n2nc(N)[nH]c2n1,-8.759
dds5_enamine5763,CC1(NC(=O)NC1=O)c1cccc(c1)c1noc(n1)C1CC1c1ccc2ccccc2c1,-8.754
ab_enamine19376,Cc1[nH]nc(C(=O)NC2(CCOCC2)c2cccc(F)c2)c1[N+](=O)[O-],-8.754
hinge_enamine16258,OC(=O)C(Cc1c[nH]c2cc(F)ccc12)NC(=O)C1Cc2ccccc2O1,-8.754
hinge_enamine7027,O=C(Nc1ccc(NS(=O)(=O)c2ccc3OCCCOc3c2)cc1)c1n[nH]c2ccccc12,-8.751
dds5_enamine18150,Cc1cc(Cn2c(Cc3ccc(F)cc3)noc2=O)nc(n1)C1CCC1,-8.75
dds5_enamine5807,Fc1ccccc1n1nc(ccc1=O)C(=O)N1CCCC1c1cccc2OCCOc12,-8.747
ab_enamine22598,[O-][N+](=O)c1cc(F)cc(Oc2ccc3nnc(C(F)F)n3n2)c1,-8.742
hinge_enamine19562,Oc1ccc(CNC(=O)c2cc(Oc3ccccc3)ccn2)cc1,-8.741
hinge_enamine22535,Cc1nnc(o1)[C@]12CCC[C@H]1CN(C2)c1ncnc2[nH]c(C)c(C)c12,-8.738
hinge_enamine14885,Cc1nc(COc2ccccc2C(=O)Nc2nc(cs2)c2cccnc2)no1,-8.737
dds5_enamine42811,CC1(NC(=O)NC1=O)c1cccc(CNC(=O)N2CCCC(C2)c2nc3ccccc3[nH]2)c1,-8.734
dds5_enamine46589,O=C(NC1CCCN(C1)C(=O)c1ccccc1)C1CCN(CC1)C1=NS(=O)(=O)c2ccccc12,-8.729
dds5_enamine25562,Cc1nc2c(cccc2[nH]1)c1noc(n1)c1cccc(NC(=O)C2Cc3ccccc3O2)c1,-8.729
hinge_enamine16810,Cc1n[nH]c(C)c1CC(=O)N1CCCC(C1)C(=O)Nc1ccccn1,-8.728
dds5_enamine4554,Fc1cccc2c3CCCN(Cc3[nH]c12)C(=O)CN1CC(=O)Nc2ccccc12,-8.724
dds5_enamine21024,O=C(NCc1ccc(cc1)c1nnn[nH]1)c1n[nH]c2ccccc2c1=O,-8.72
dds5_enamine2429,CC1(NC(=O)NC1=O)c1cccc(c1)c1noc(Cc2cc3ccccc3[nH]c2=O)n1,-8.718
dds1_enamine9628,CC(=O)N1CCC(NC(=O)C2CCCCN2C(=O)c2ccc(=O)[nH]n2)c2ccccc12,-8.715
hinge_enamine11688,CC(NCC(c1c[nH]c2ccccc12)c1ccccc1)c1nnc(o1)c1ccc(C)cc1,-8.712
dds5_enamine2112,FC(F)(F)c1cccc(c1)C1(CNC(=O)c2ccc3NC(=O)CCc3c2)CCOCC1,-8.712
dds1_enamine3303,CC(N(C)C(=O)c1cn(Cc2cccc(F)c2)nn1)c1ccc(F)c(F)c1,-8.709
ab_enamine15993,Fc1ccc(cc1)S(=O)(=O)NC1CCN(CC1)C(=O)Nn1cnc2ccccc12,-8.702
hinge_enamine21085,CC(C)c1nnc(o1)C1CN(CCO1)C(=O)c1ccc2ncccc2c1,-8.701
dds5_enamine46692,Cc1cccc(NC(=O)N2CCC(CC2)C(=O)c2ccc(F)cc2)c1,-8.7
hinge_enamine20094,Cc1ccc(C)c(OCc2nnc(SCc3cc4ccccc4c(=O)[nH]3)o2)c1,-8.7
hinge_enamine1389,Cc1cc(Nc2ccc(NS(=O)(=O)c3ccc(F)c(F)c3)cc2)n2ncnc2n1,-8.698
dds5_enamine5421,O=c1[nH]c2cccc(c3nc(Cn4cnc5ccccc45)no3)c2[nH]1,-8.696
dds5_enamine31908,Cc1cccc2oc(cc12)C(=O)N1Cc2cn[nH]c2CC(C)(C)C1,-8.695
hinge_enamine10814,O=C(Nc1cccc(c1)S(=O)(=O)NC1CC1)C1Cc2ccccc2O1,-8.694
dds5_enamine894,c1cn(nc1c1nc(no1)c1n[nH]c2ccccc12)c1ccccc1,-8.694
hinge_enamine4674,Cc1ccc(cc1C)c1csc2nc([nH]c(=O)c12)c1nnc[nH]1,-8.692
CHEMBL4591417,Cc1cc(Nc2nccc(-c3sc(C4CCNCC4)nc3-c3ccc(F)cc3)n2)ccn1,-8.691
dds5_enamine11747,Fc1ccc(C2CCCCN2C(=O)CCCc2ccc3[nH]c(=O)[nH]c3c2)c(F)c1,-8.686
dds5_enamine13213,Cn1nncc1S(=O)(=O)N1CC(c2ccccc2)c2ccccc2C1,-8.686
dds5_enamine4798,Cc1nc(CNC(=O)N2CCCC2c2ccccc2C)no1,-8.686
dds5_enamine8012,Cc1ccc(o1)C1CCCCCN1Cc1nn2c(=O)cc(C)nc2s1,-8.683
dds1_enamine7391,O=C(CNC(=O)c1ccc2OCOc2c1)N1CCC(Cn2ccnn2)CC1,-8.682
hinge_enamine14590,Cc1cc(no1)C(=O)NC(c1ccccc1)c1ccc2nc([nH]c2c1)C(F)(F)F,-8.681
dds5_enamine6093,Nc1nn2c(=O)cc(CN3Cc4ccccc4CC3CNC(=O)C(F)(F)F)nc2[nH]1,-8.68
dds5_enamine27019,O=C(Cc1n[nH]c2CCCCc12)NC1CCCN(Cc2ccccc2)C1,-8.67
dds5_enamine45955,CC(C)c1nnc(o1)[C@]12CC[C@H]1CCN2C(=O)CCCc1c(F)cccc1F,-8.669
hinge_enamine20690,CC1Oc2c(cccc2NC1=O)C(=O)NC1(CCOCC1)c1cccc(c1)C(F)(F)F,-8.669
hinge_enamine15560,Cc1cc(on1)C(=O)Nc1c(nc2cc(C)ccn12)c1ccc(F)cc1,-8.665
dds5_enamine3187,Fc1c(Br)ccc2ccc(nc12)C(=O)Nc1cccc(c1)c1n[nH]c(=O)[nH]1,-8.663
ab_enamine1597,FC(F)(F)c1ccc(c(NS(=O)(=O)c2ccc3NC(=O)CC(=O)Nc3c2)c1)n1cccn1,-8.661
dds5_enamine691,CC1(NC(=O)NC1=O)C1CCN(CC1)C(=O)C1(C)Oc2ccccc2NC1=O,-8.66
dds5_enamine33534,FC(F)(F)c1ccn(n1)C1CCCN(C1)C(=O)c1cc([nH]n1)c1ccc2ccccc2c1,-8.658
dds5_enamine41465,O=C(NC1CCc2ccccc2OC1)c1n[nH]c(=O)c2ccccc12,-8.657
dds5_enamine20505,O=C1N(C(c2c[nH]c3ccccc23)c2ccccc12)C1CCC(=O)NC1=O,-8.653
dds5_enamine46132,Cc1noc(C)c1C(C)(C)NC(=O)c1cc(ncn1)C(F)F,-8.653
hinge_enamine17801,Cc1cccc(c1)c1cccc(CNc2ccc3nnc(CO)n3n2)c1,-8.651
dds5_enamine12914,Cc1c(cnn1C)C(=O)N1C[C@@H]2CN(C[C@]2(C)C1)c1nc(C)nc2CCCCc12,-8.649
fda_enamine688,OC(=O)c1ccc(cc1)N1N/C(=C/2\C=CC=CC2=O)/N/C/1=C\1/C=CC=CC1=O,-8.649
dds5_enamine37255,Cc1ccc(cc1NS(=O)(=O)c1cn[nH]c1)S(=O)(=O)Nc1cccc(c1)C(F)(F)F,-8.645
hinge_enamine15820,CNC(=O)c1cccnc1N1CCC(C1)n1c(C)nc2CCCCc12,-8.64
dds5_enamine36693,CC(C)(CNC(=O)Nc1ccc2C(=O)NC(=O)c2c1)c1cccc(c1)C(F)(F)F,-8.638
dds1_enamine4531,Fc1cccc(c1)C(NC(=O)c1cc(=O)[nH]c2ccc(F)cc12)c1ccccn1,-8.635
hinge_enamine14877,Clc1cc2OCCCOc2cc1NS(=O)(=O)c1ccc2NC(=O)CCc2c1,-8.634
dds5_enamine18064,Cc1cc(NS(=O)(=O)c2ccc(Oc3ccccc3Cl)cc2)ccc1S(=O)(=O)N,-8.63
dds5_enamine23861,Clc1ccccc1n1nc(nc1C1CC1)C(=O)N1CCOC2(CCCC2)C1,-8.629
dds5_enamine39213,Cc1nnnn1c1cccc(NC(=O)c2ccc(nc2C)C(F)(F)F)c1,-8.627
dds5_enamine37434,Cc1nnc(o1)C1Cc2ccccc2CN1C(=O)[C@H]1C[C@H]2[C@@H](C1)C2(F)F,-8.626
dds5_enamine42375,Cc1ccc(cc1F)C(=O)N1CCN(CC1)C(=O)c1c[nH]c(=O)c2ccccc12,-8.625
dds5_enamine32819,CC(CC(=O)N1CCc2occc2C1C(=O)O)c1cccc(F)c1,-8.623
ab_enamine27156,[O-][N+](=O)c1cc(ccc1n1ccnc1)C(=O)N1C2CCC1C=C(C2)c1ccccc1,-8.621
hinge_enamine12376,Cc1ccc(cc1C)C(Nc1ccc2nnnn2n1)c1ccccc1,-8.617
dds5_enamine43771,CC1(C)Oc2ccc(NC(=O)NCCC3CN(c4ccccc34)c3ncnc4[nH]ncc34)cc2O1,-8.615
ab_enamine15369,COc1ccccc1NS(=O)(=O)c1ccc2oc(Nc3cc(C)on3)nc2c1,-8.614
hinge_enamine15379,C(C(Nc1ccc2nnnn2n1)c1ccccc1)c1ccccc1,-8.613
hinge_enamine6641,O=C(Nc1cccnc1)c1ccc(NS(=O)(=O)c2ccc3OCCOc3c2)cc1,-8.613
dds5_enamine14317,CC(C)(C)n1ncc2c(=O)[nH]c(nc12)N1CCCC1c1ccc(F)cc1,-8.61
dds1_enamine6763,Cc1ccc(cc1)n1nnnc1NCC(O)c1cc(C)cc(C)c1,-8.609
dds5_enamine11554,O=C(Cn1nc2ccccn2c1=O)N1CCC(Cc2ccccc2)C1,-8.609
hinge_enamine7596,O=S(=O)(Nc1ccc(cc1)c1nnc2CCCCCn12)c1ccc2OCCOc2c1,-8.605
dds5_enamine47487,Cc1nc(Cn2cc(nn2)C(=O)NCc2cccc(C)c2Br)no1,-8.603
ab_enamine8462,OC1CCCN(C1)C(=O)c1cccc(NS(=O)(=O)c2cc3OCCOc3cc2[N+](=O)[O-])c1,-8.603
dds5_enamine19311,Cc1noc(n1)C1CCCN(C1)C(=O)C1(CCC1)c1ccc(F)cc1,-8.6
hinge_enamine17562,Cc1sc2nc([nH]c(=O)c2c1c1ccc(F)cc1)c1cc(c[nH]1)C(=O)N,-8.6
dds5_enamine5009,NC(=O)CNC(=O)c1ccc(CNC(=O)c2ccc(o2)c2ccccc2C(F)(F)F)cc1,-8.599
dds5_enamine33168,O=C(N1CCCC1CCc1ccccc1)c1cnc2[nH]c(=O)[nH]c(=O)c2c1,-8.598
dds5_enamine9382,Cc1nc2c(cccc2[nH]1)c1noc(n1)C1CCN(CC1)C1=NS(=O)(=O)c2ccccc12,-8.597
dds5_enamine23796,Cc1c[nH]c(=O)n1c1cccc(c1)c1noc(n1)c1cncc(Br)c1C,-8.594
dds5_enamine11491,Fc1cccc(c1)S(=O)(=O)N1CCN(CC1)C(=O)CCn1c(=O)[nH]c(=O)c2ccccc12,-8.591
dds5_enamine38879,O[C@@H](c1cn(CC(=O)NC2CCCCC2)nn1)c1ccccc1,-8.59
dds5_enamine10476,Fc1ccc(C(=O)N2[C@@H](C[C@@H]3CCCC[C@H]23)C(=O)Nc2ccc3NC(=O)CCCc3c2)c(F)c1,-8.59
dds1_enamine407,CC1(C)Oc2ccc(NC(=O)C(=O)N3CCN(CC3)c3ccc(F)cc3)cc2O1,-8.588
hinge_enamine4775,FC(F)(F)c1cccc(c1)N1CCN(CC1)C(=O)c1ccc(cc1)S(=O)(=O)N1CCCCC1,-8.588
dds5_enamine17107,COc1ccccc1c1cc(NS(=O)(=O)c2cnc3onc(c4ccccc4)c3c2)[nH]n1,-8.587
dds5_enamine7757,Fc1ccc(nc1)N1CCN(CC1)C(=O)NCc1ccc(F)c(F)c1,-8.586
dds5_enamine22387,Cc1cc(C)cc(c1)c1cc(NC(=O)c2ccc3[nH]c(=O)[nH]c3c2)[nH]n1,-8.585
hinge_enamine16318,O=C(CCc1ccccc1)N1CCC(C1)NCc1cccc2cn[nH]c12,-8.584
ab_enamine16993,Cc1nn(CC(=O)N2CCN(Cc3ccc4OCOc4c3)CC2)c(C)c1[N+](=O)[O-],-8.583
psl_enamine3223,COc1ccc(cc1)S(=O)(=O)Nc1cc2c3C(=O)CC(C)(C)Cc3oc2c2ccccc12,-8.583
dds5_enamine40304,Cc1ccccc1C1CC(C1)N(C1CC1)C(=O)c1cnc2cn[nH]c2c1,-8.582
dds5_enamine2418,CC1(C)Cc2cccc(CC(=O)NS(=O)(=O)c3cc(Cl)cc4cccnc34)c2O1,-8.581
ab_enamine27775,Cc1ccc(cc1C)C1C(Oc2ccccc2)C(=O)N1C1CCN(CC1)C(=O)c1ccco1,-8.581
ab_enamine6353,OC(=O)c1cc(F)ccc1NS(=O)(=O)c1ccc(F)c(c1)C(F)(F)F,-8.58
ab_enamine26598,CC(Nc1ccc(F)cc1[N+](=O)[O-])c1ccc2NC(=O)Cc2c1,-8.579
dds5_enamine33008,O=S(=O)(N1CC(c2ccccc2)c2ccccc2C1)c1c[nH]cn1,-8.579
psl_enamine1080,Fc1ccc(Cc2cnc(NC(=O)CCc3nc4ccccc4c(=O)[nH]3)s2)cc1F,-8.579
hinge_enamine10629,Cc1ccnc(NC(=O)c2ccc(NS(=O)(=O)c3ccc(C)c(C)c3)cc2)c1,-8.578
ab_enamine4090,NC(=O)c1nn(CC(=O)NCc2ccc(cc2)S(=O)(=O)N)c(=O)c2ccccc12,-8.578
dds1_enamine6291,Cc1ccncc1C(=O)N1CCC(CC1)n1cnc2ccccc2c1=O,-8.578
dds5_enamine37943,Cn1nc2CCN(Cc2cc1=O)C(=O)C1CCN(CC1)c1ccc(C#N)cc1F,-8.577
ab_enamine22935,COC(=O)c1cc(N[C@@H]2CCC(=O)N[C@H]2c2ccccc2)ccc1[N+](=O)[O-],-8.574
dds5_enamine143,Cc1ccc(F)cc1C1(CC1)c1noc(n1)C(=O)N1CCN(CC1)c1ccccc1,-8.574
dds5_enamine38474,NC(=O)C1(O)CCN(CC1)C(=O)C1(CCCCC1)c1ccc(F)cc1,-8.566
dds5_enamine4897,Cc1ccc(C)c(c1)N1C(=O)c2ccc(cc2C1=O)C(=O)N1CCC(C1)c1ccccc1F,-8.564
hinge_enamine9506,CC1(C)C(=O)Nc2ccc(cc12)S(=O)(=O)Nc1nccc(n1)n1nnc2ccccc12,-8.564
ab_enamine11078,OC(=O)c1cc(c[nH]1)S(=O)(=O)Nc1ccccc1c1cc(F)c(F)c(F)c1,-8.562
dds5_enamine28463,O=C(N1CCC(COc2ccccc2)CC1)c1ccc2oc(=O)[nH]c2n1,-8.561
CHEMBL3810395,CCN1CCN(C(=O)c2ccc(NC(=O)N3CCc4c(-c5cnc(N)nc5)nc(N5CCOCC5)nc43)c(C)c2)CC1,-8.56
dds5_enamine30116,Cc1cc(C)n2ncc(c3noc(n3)c3cccc(NC(=O)C4Cc5ccccc5O4)c3)c2n1,-8.56
dds5_enamine46110,O=S(=O)(N1CCc2ccccc2CC1)c1cnn(Cc2ccccc2)c1,-8.559
dds5_enamine7254,CC1(NC(=O)NC1=O)c1ccc(cc1)C(=O)N1CCCC2(CCCc3ccccc23)C1,-8.557
psl_enamine537,COc1cccc(c1)n1c(SCc2cc(=O)oc3cc(O)c(O)cc23)nc2ccccc2c1=O,-8.557
