Name,SMILES,Affinity
dds5_enamine7893,CC1(C)CC(c2nc(no2)c2cc(N)ncn2)c2ccccc2O1,-8.875
dds5_enamine13167,CC1CCN(CC1)C(=O)C1CCN(CC1)C(=O)c1cc2ccccc2[nH]c1=O,-8.861
hinge_enamine6239,CCc1ccccc1NC(=O)CNc1ncnc2sc3CCCCc3c12,-8.849
hinge_enamine10707,O=C(N1CCN(CC1)c1ncccn1)c1cccc(OCc2cn3ccccc3n2)c1,-8.847
dds5_enamine27272,CC1COC(CN1C(=O)c1cccc(c1)n1nnnc1N)c1cccc(c1)C(F)(F)F,-8.828
dds5_enamine13179,CC1Cc2cc(CNC(=O)c3noc4CCCCc34)ccc2O1,-8.827
dds1_enamine6089,O=C(N1CCC(CC1)C1C(=O)Nc2ccccc12)c1cccc(c1)N1C(=O)c2ccccc2C1=O,-8.826
ab_enamine28799,CCc1nc2ccccc2c(C)c1C(=O)OCc1nc2ccccc2n1C(F)F,-8.826
dds5_enamine11854,O=C(NCc1ncnn1c1ccccc1)c1cccc2OCC(=O)Nc12,-8.825
dds5_enamine9382,Cc1nc2c(cccc2[nH]1)c1noc(n1)C1CCN(CC1)C1=NS(=O)(=O)c2ccccc12,-8.823
hinge_enamine15962,COc1ccccc1Cc1nnc(o1)c1cnc2onc(c3ccccc3)c2c1,-8.808
dds5_enamine2420,NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)c1cccc2C(=O)N(Cc12)C1CCC(=O)NC1=O,-8.805
dds5_enamine19289,Fc1ccc(cc1)c1noc(n1)C1CCCN(C1)C(=O)C1CN(C(=O)C1)c1cc(F)cc(F)c1,-8.796
ab_enamine14237,Oc1ccc(cc1NS(=O)(=O)c1ccc2OCCCOc2c1)S(=O)(=O)N1CCOCC1,-8.771
hinge_enamine14096,Fc1ccc(cc1)n1nc(C(=O)NCc2ccccn2)c2CCCCc12,-8.758
dds5_enamine4004,Cc1ccc(F)c(c1)c1cc(NS(=O)(=O)c2cc3CC(=O)N4CCCc(c2)c34)[nH]n1,-8.757
dds5_enamine14384,O=C(NCc1cccnc1)N1CCc2ccccc2C1c1ccccc1,-8.753
dds5_enamine43697,Cc1nc(Cn2cc(nn2)C(=O)NCc2cccc(Oc3ccc4ccccc4c3)c2)no1,-8.751
hinge_enamine22502,O=C(NCc1ccc[nH]c1=O)c1n[nH]c(=O)c2ccccc12,-8.751
dds5_enamine36507,Cc1cccc(NC(=O)C2CCc3ccccc3N2C(=O)C2CCN(CC2)c2ncccn2)c1,-8.747
hinge_enamine20591,OC(=O)c1ccc(CNC(=O)c2cc3CCCCCc3[nH]c2=O)cc1,-8.745
dds5_enamine26674,CC(C)c1noc2ncc(cc12)C(=O)NCc1ccc(F)c(Cl)c1,-8.74
ab_enamine24237,Clc1ccc(COC(=O)c2cc3ccccc3[nH]c2=O)nc1,-8.737
ab_enamine27164,Cc1nc2ccccc2c(C)c1C(=O)OCC(=O)c1ccc2OCOc2c1,-8.736
dds1_enamine5534,Cc1c[nH]c(=O)n1c1cccc(c1)C(=O)N1CCc2c(C1)ncn2c1ccc(F)cc1,-8.727
psl_enamine3937,O=C(NCc1ccccn1)c1cc2c(ccc3ccccc23)oc1=O,-8.723
hinge_enamine6175,Cc1oncc1C(=O)Nc1ccc(NS(=O)(=O)c2ccc3NC(=O)CCc3c2)cc1,-8.722
dds1_enamine4746,Cc1nn(c2ccccc2)c2nc(ccc12)C(=O)N1CCC(CC1)C1C(=O)Nc2ccccc12,-8.721
dds1_enamine2025,CS(=O)(=O)N1CCC(Cc2nc(no2)c2nccc3CCCCc23)CC1,-8.72
fda_enamine307,Cc1[nH]n(c2ccc(C)c(C)c2)c(=O)c1N/N=C\1/C=CC=C(C1=O)c1cccc(c1)C(=O)O,-8.716
ab_enamine26347,[O-][N+](=O)c1ccn(n1)c1cc(ccn1)C(=O)N1CCc2c(F)cc(F)cc2C1,-8.702
psl_enamine4341,[O-][N+](=O)c1cc(ccc1n1nnc2ccccc12)S(=O)(=O)Nc1cccc(c1)C(F)(F)F,-8.689
dds5_enamine11060,Cc1ccc(C(=O)NCc2cccc(n2)N2CCOCC2)c(F)c1Cl,-8.686
hinge_enamine18519,FC(F)(F)c1cccc(c1)C(Nc1ncnc2n(ncc12)c1ccccc1)c1nnc[nH]1,-8.683
dds5_enamine6277,Cc1ccccc1C(=O)NCC(=O)N1CCC(CC1)c1nnc[nH]1,-8.681
dds5_enamine40536,OC(C1CCOCC1)c1nc(no1)c1n[nH]c2ccccc12,-8.681
dds5_enamine3862,CC(c1nc(Cc2noc(C)n2)no1)n1ccc(n1)C(F)(F)F,-8.675
hinge_enamine6631,Fc1ccc(cc1F)S(=O)(=O)Nc1cccc(c1)C(=O)NCc1ccncc1,-8.67
dds5_enamine47487,Cc1nc(Cn2cc(nn2)C(=O)NCc2cccc(C)c2Br)no1,-8.669
dds5_enamine44824,OC(=O)Cc1cccc(NS(=O)(=O)c2cccc3cccnc23)c1,-8.667
dds5_enamine14645,O=c1[nH]c(CN2CCCC(C2)c2ccn[nH]2)nc2n(ncc12)c1ccccc1,-8.66
dds1_enamine1904,O=C(Cc1ccn[nH]1)N1CCC(CC1)c1n[nH]c(=O)o1,-8.654
dds5_enamine7224,Cc1c(nnn1c1cccc2cccnc12)C(=O)N1CC2CCCC(N)C2C1,-8.653
dds1_enamine860,O=C(NCc1ncccn1)c1ccc2C(=O)OC(Cc2c1)c1ccccc1,-8.649
hinge_enamine14511,COc1ccccc1c1nnc(NC(=O)CN2CCCCCC2=O)[nH]1,-8.648
dds5_enamine19741,Clc1ccc(cc1N1CCNC1=O)C(=O)Nc1cccc(c1)c1nnn[nH]1,-8.646
dds5_enamine38520,Cc1c(oc2CC(C)(C)CC(=O)c12)C(=O)NCc1cnc(C)nc1O,-8.646
CHEMBL3971397,CNC(=O)COC1=C(C)CCC(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)=C1,-8.642
dds5_enamine38517,Cc1nnnn1C(Cc1ccccc1)C(=O)NCc1ccccc1,-8.641
ab_enamine13637,FC(F)(F)c1c[nH]c(=O)c(NS(=O)(=O)c2ccc3COC(=O)c3c2)c1,-8.641
dds5_enamine30116,Cc1cc(C)n2ncc(c3noc(n3)c3cccc(NC(=O)C4Cc5ccccc5O4)c3)c2n1,-8.639
ab_enamine10406,Fc1cc2nc[nH]c2cc1C(=O)NS(=O)(=O)c1ccc2OCCOc2c1,-8.639
hinge_enamine17747,CCOc1ccccc1C(=O)NCC(=O)N1CCC(C)(CC1)c1nc(C)no1,-8.631
ab_enamine9489,Cn1cnnc1C1CCCN(C1)c1nc2ccccn2c(=O)c1[N+](=O)[O-],-8.623
hinge_enamine18665,Cc1nc(CNC(=O)c2cc3CCCCCc3[nH]c2=O)no1,-8.622
dds5_enamine18993,OC(CNc1nc(=O)c2cn[nH]c2[nH]1)c1cccc2ccccc12,-8.615
hinge_enamine9153,O=C(Nc1cccc(c1)c1nnc[nH]1)c1n[nH]c2CCCCCc12,-8.614
hinge_enamine12478,O=C(N1CC(c2ccccc2)c2ccccc2C1)c1c[nH]n2c1nc(=O)c1ccccc21,-8.613
dds5_enamine33722,Fc1ccc(cc1)c1ocnc1C(=O)NCc1nccc(n1)C(F)(F)F,-8.61
ab_enamine12890,CC1(C)COc2c1cccc2C(=O)NS(=O)(=O)c1cnc2CCCn12,-8.606
hinge_enamine3148,Cc1cc(C)c(CNC(=O)c2cc(O)nc3ccccc23)c(=O)[nH]1,-8.604
ab_enamine26267,COC(=O)c1cccc(COC(=O)c2cc3ccccc3[nH]c2=O)c1,-8.601
hinge_enamine1107,Nc1nc2ccc(cc2s1)C(=O)N1CCN(CC1)c1cccc(Cl)c1,-8.601
dds5_enamine40545,CC1(NC(=O)NC1=O)c1ccc(cc1)c1nc(no1)c1cccc(NC(=O)C2CC2)c1,-8.6
psl_enamine3900,COc1ccc2oc(=O)c(cc2c1)C(=O)NCc1ccccn1,-8.597
hinge_enamine18306,NC(=O)C1N(CCc2ccccc12)C(=O)c1cccc(c1)n1cccn1,-8.597
dds5_enamine32915,Fc1ccc(cc1)c1ocnc1C(=O)NCc1noc2CCCCc12,-8.586
dds5_enamine35246,CC(c1nc(no1)c1cccc(C)n1)n1ccc(n1)C(F)(F)F,-8.586
hinge_enamine7027,O=C(Nc1ccc(NS(=O)(=O)c2ccc3OCCCOc3c2)cc1)c1n[nH]c2ccccc12,-8.584
dds5_enamine4962,Cc1c(nnn1c1cccc2cnccc12)C(=O)NCc1cccc(Cl)c1,-8.583
hinge_enamine23915,O=C(N1CC2CC(C1)N(C2)c1ncccn1)c1cccc2OCCOc12,-8.583
dds5_enamine25778,Cc1ccc(cc1)C12CC1CN(C2)C(=O)c1cc2c(C)cccn2c1,-8.581
hinge_enamine11266,Cc1cc(=O)c(nn1c1ccccc1F)C(=O)N1CCN(Cc2nc3ccccc3s2)CC1,-8.578
dds5_enamine29480,COC(=O)C1N(Cc2cc(=O)n3nc(N)[nH]c3n2)CCOc2ccccc12,-8.575
dds1_enamine5449,Cc1nc(no1)C1CCCCN1C(=O)c1cnc2ccc(F)cc2c1,-8.574
dds5_enamine11238,Cc1cccc2cc(oc12)C(=O)NCc1cccc(n1)N1CCOCC1,-8.571
hinge_enamine18475,Clc1ccc(cc1)c1nnc(CNC(=O)c2cccc3OCOc23)o1,-8.571
ab_enamine24480,Cc1c(oc2c(F)cccc12)C(=O)NCc1nc2cc(ccc2[nH]1)[N+](=O)[O-],-8.563
dds1_enamine628,CC(=O)N1CCc2ccc(cc2CC1)S(=O)(=O)Nc1cc(n[nH]1)c1cc(C)cc(C)c1,-8.561
ab_enamine11816,Cc1cc(C)n(n1)c1cccc(NS(=O)(=O)c2cn[nH]c2)c1,-8.551
dds5_enamine26027,Cc1ocnc1CNC(=O)c1ncoc1c1ccc(F)cc1,-8.55
dds5_enamine41742,Cc1cc(C)c(N2CC(CC2=O)c2nc(no2)c2ccc(O)c(C)c2)c(C)c1,-8.549
dds5_enamine17589,Fc1ccc(C(=O)Nc2cccc(c2)c2nnc[nH]2)c(F)c1F,-8.546
dds5_enamine18410,Cc1ccc(CNC(=O)c2cccc(c2)S(=O)(=O)NC(=O)c2cccnc2)cc1,-8.544
hinge_enamine16822,O=C(Nc1nnc[nH]1)c1ccccc1Oc1ccccc1C#N,-8.544
dds5_enamine42810,Cc1ccc2[nH]c(nc2c1)C1CCCN1C(=O)NCc1cccc(c1)C1(C)NC(=O)NC1=O,-8.544
dds5_enamine6304,O=C(NCc1cccc2OCC(=O)Nc12)c1cc(ccn1)N1CCOCC1,-8.543
dds5_enamine571,CC1(NC(=O)NC1=O)C1CCN(CC1)C(=O)c1cccc(c1)C(=O)O,-8.542
ab_enamine21486,Oc1cc(C(=O)NCc2cc(ccc2O)[N+](=O)[O-])c2ccccc2n1,-8.542
ab_enamine3409,FC(F)(F)c1cc(NS(=O)(=O)c2ccc3NC(=O)CC(=O)Nc3c2)ccc1Cl,-8.541
dds1_enamine76,CCc1nc(NS(=O)(=O)c2cc(C)ccc2C)no1,-8.539
ab_enamine26811,[O-][N+](=O)c1cc2c(=O)[nH]cnc2cc1NC1CCCc2ccccc12,-8.535
dds5_enamine18413,NC(=O)c1cc(Cl)ccc1NC(=O)c1cc(ccn1)c1cnc2[nH]ccc2c1,-8.535
ab_enamine24564,Cc1c(F)cc(cc1[N+](=O)[O-])C(=O)NCc1cccnc1n1cccn1,-8.535
dds5_enamine35302,CC(c1nc(no1)c1cc(O)ncn1)n1ccc(n1)C(F)(F)F,-8.533
ab_enamine27370,Cc1nc2ccc(Cl)cc2cc1C(=O)OCc1cc(=O)oc2cc(O)ccc12,-8.525
hinge_enamine3719,Cc1ccc([N+](=O)[O-])c(c1)C(=O)NCc1nc2cccnc2[nH]1,-8.519
ab_enamine24782,Cc1nc2cc(F)ccc2cc1C(=O)OCc1nc2ccccc2c(=O)[nH]1,-8.519
dds5_enamine14368,Clc1ccc2[nH]nc(C(=O)NCc3ccncc3)c2c1,-8.519
ab_enamine21921,Cc1nc2ccc(Cl)cc2cc1C(=O)OCC(=O)NC(=O)c1ccco1,-8.509
hinge_enamine6167,COc1ccc(cc1)S(=O)(=O)N1CCN(CC1)c1nnnn1c1ccccc1,-8.507
hinge_enamine17749,Cc1nnnn1c1cccc(NC(=O)c2ccc3[nH]nnc3c2)c1,-8.506
dds5_enamine22179,FC(F)(F)c1nc2ccc(NC(=O)c3cnc4ccccc4n3)cc2o1,-8.504
ab_enamine16994,Cc1c([nH]c2CCCC(=O)c12)C(=O)NCc1ccc(cc1)S(=O)(=O)N,-8.504
ab_enamine10185,CC1CC(=O)CCC1C(=O)NS(=O)(=O)c1ccc2NC(=O)CCc2c1,-8.499
dds5_enamine34317,Cc1ccc(F)c2oc(cc12)C(=O)N1CCc2cn[nH]c2C1,-8.494
dds5_enamine1684,Cc1nnc(o1)[C@]12COC[C@H]1CN(C2)C(=O)c1cccc2CCOc12,-8.494
ab_enamine27166,Cc1nc2ccccc2c(C)c1C(=O)OCN1C(=O)c2ccccc2C1=O,-8.493
ab_enamine13998,Cc1noc2ncc(cc12)S(=O)(=O)NC1CC(=O)c2ccccc12,-8.489
hinge_enamine15034,O=c1[nH]c2nc3ccccc3n2c2ccc(cc12)S(=O)(=O)N1CCOCC1,-8.489
dds5_enamine13946,Cc1ccc(C(=O)N2CCN(CC2)c2cccc3[nH]ccc23)c(C)n1,-8.486
ab_enamine11852,NS(=O)(=O)N1CCC(CC1)C(=O)OCc1cccc2cccnc12,-8.485
dds1_enamine3369,CC1(O)CN(C1)C(=O)c1cc2ccc(cc2[nH]c1=O)C(F)(F)F,-8.481
dds5_enamine32641,CC1(NC(=O)NC1=O)c1cccc(NC(=O)c2ccc3C(=O)NC(=O)c3c2)c1,-8.478
dds5_enamine3158,Cc1ccc(F)c(CC(=O)N2CCC(CC2)c2nnc3CCCn23)c1,-8.476
dds1_enamine3897,O=C(NCc1ccnc(c1)n1ccnc1)c1cncc2ccccc12,-8.473
psl_enamine1022,CC(=O)c1cccc(OC(=O)c2ccc3c(=O)n4CCCc4nc3c2)c1,-8.472
dds5_enamine17795,O=C(CNC(=O)c1ccc2COCc2c1)Nc1cccc2c(=O)[nH][nH]c(=O)c12,-8.469
ab_enamine27141,Cc1ccc2nc(C)c(cc2c1)C(=O)OCc1cc(=O)oc2cc(O)ccc12,-8.466
hinge_enamine22588,COc1cccc(F)c1C(=O)NC[C@H]1C[C@@H](C[C@H]1O)c1nc(C)no1,-8.465
dds5_enamine21860,Fc1ccc(CNC(=O)c2nnc(CN3CCCC4(CCOCC4)C3)s2)cc1,-8.464
dds5_enamine27368,Cc1nnc(Cn2nnc(C(=O)N3CCCC3)c2C)o1,-8.463
ab_enamine14501,CS(=O)(=O)Nc1cccc(CNC(=O)c2n[nH]c3ccc(cc23)[N+](=O)[O-])c1,-8.461
dds5_enamine27752,O=C(NS(=O)(=O)c1ccc2NC(=O)CCc2c1)c1ccc2NC(=O)CCCc2c1,-8.461
ab_enamine6383,O=C(NS(=O)(=O)Cc1cccc2cccnc12)c1cnc2ccccn2c1=O,-8.46
ab_enamine12429,COc1ccc(cc1NC(=O)C)S(=O)(=O)NC(=O)c1c(C)oc(C)c1C,-8.459
dds5_enamine19586,Clc1nccc(n1)N1CC[C@@H](C1)NC(=O)c1n[nH]c2ccccc12,-8.459
dds5_enamine12013,FC(F)[C@H]1[C@@H]2CN(C[C@H]12)C(=O)c1cn(cn1)c1ccc(Cl)c(Cl)c1,-8.457
hinge_enamine15873,Cc1ccc(C)c(c1)N1C(=O)c2ccc(cc2C1=O)C(=O)Nc1nc2ccccc2c(=O)[nH]1,-8.456
dds5_enamine10339,O=C(Nc1cccc(c1)c1nnc[nH]1)c1cncc(c1)N1CCOCC1,-8.455
dds5_enamine43992,CC1CCCN(C1)c1cc(ccn1)C(=O)NCC1CCn2ncc(C(=O)N)c2C1,-8.449
ab_enamine18759,[O-][N+](=O)c1ccc2CCN(c2c1)S(=O)(=O)c1cnc2[nH]c(=O)[nH]c(=O)c2c1,-8.449
hinge_enamine16716,Fc1ccc(C(=O)NCc2cccc(c2)c2nnc[nH]2)c(F)c1Cl,-8.445
dds5_enamine11449,OC(=O)[C@H]1CCCN(C1)C(=O)c1csc(n1)c1cccc(c1)C(F)(F)F,-8.445
dds5_enamine28198,CNC(=O)c1cccc(CNC(=O)c2cc(C)cc3cccnc23)c1,-8.443
dds5_enamine37705,CC1CC(=O)NCCN1C(=O)c1ccc2n(cnc2c1)c1cc(C)ccc1C,-8.442
ab_enamine22482,[O-][N+](=O)c1cnccc1NC(=O)c1ccn(n1)c1ccccc1F,-8.439
dds5_enamine26725,Cc1ccc(cc1)c1ocnc1C(=O)NCc1noc2CCOCc12,-8.437
dds5_enamine23018,Nc1cccc(CNC(=O)c2cc(no2)c2c(F)cc(F)cc2F)n1,-8.437
ab_enamine27480,Cc1ccc2nc(C)c(cc2c1)C(=O)OCC(=O)Nc1cc(ccc1F)[N+](=O)[O-],-8.435
hinge_enamine13510,COCc1cccc(c1)C(=O)NCc1nc2ccccc2c(=O)[nH]1,-8.434
dds5_enamine25010,Cc1cnc(o1)c1cccc(NC(=O)c2ccc(cc2)C2(C)NC(=O)NC2=O)c1,-8.433
dds5_enamine50223,CC(=O)Nc1cc(ccc1F)S(=O)(=O)Nc1cccc2cc[nH]c12,-8.433
dds1_enamine2768,Cc1cc(no1)C1CCCN1c1cnc2cc(F)c(F)cc2n1,-8.432
hinge_enamine21745,CCn1ccnc1CNC(=O)c1cc2CCCCc2[nH]c1=O,-8.429
dds5_enamine50010,CN(CN1C(=O)C(=O)c2ccccc12)Cc1ccccc1C(F)(F)F,-8.428
dds1_enamine6477,O=C(N1CC(c2ccccc2)c2ccccc2C1)c1cnc2[nH]c(=O)[nH]c(=O)c2c1,-8.427
hinge_enamine1737,O=c1cc(CSc2nnc3[nH]c4ccccc4n23)nc2sc3CCCCc3n12,-8.426
hinge_enamine7008,O=C(Nc1ccc(NS(=O)(=O)c2ccc3OCCOc3c2)cc1)c1n[nH]c2ccccc12,-8.426
dds1_enamine2609,Cc1cccc2cc([nH]c12)C(=O)N1CCc2ncccc2C1,-8.425
ab_enamine4390,Clc1ccc(Oc2ccccc2)c(NS(=O)(=O)c2ccc3NC(=O)CC(=O)Nc3c2)c1,-8.425
hinge_enamine8371,Cc1ccc(cc1)C1CCCN1C(=O)c1ccc(=O)n(CCOc2ccccc2)n1,-8.424
ab_enamine25356,[O-][N+](=O)c1cccc(CNC(=O)c2cnc3ccc(F)cc3c2)c1,-8.42
dds5_enamine19005,O=C(Cc1ccc2CCCc2c1)N1C(Cc2ccccc2)CCS1(=O)=O,-8.419
dds5_enamine21833,Cc1ccc(CNC(=O)c2ccc(c(Cl)c2)S(=O)(=O)NC(=O)Cc2ccc(C)cc2)cc1,-8.418
dds5_enamine46828,Cc1c([nH]c2c(Cl)cccc12)C(=O)N1CCC2(CC1)CC(=O)NCC2O,-8.417
CHEMBL2364611,Cc1cccc(-c2nn3c(c2-c2ccnc4ccc(C(N)=O)cc24)CCC3)n1,-8.417
dds5_enamine48961,Clc1ccc(cc1)c1noc(CN2CCOC3(CCc4ccccc34)C2)n1,-8.417
dds5_enamine14319,Clc1ccc2cc3CN(CCn3c2c1)C(=O)c1ccc2c(=O)n3CCCCCc3nc2c1,-8.416
dds5_enamine28683,CC1CCN(CC1)C(=O)C1CCN(CC1)C(=O)C1CCCN(C1)C(=O)c1ccc2[nH]ncc2c1,-8.412
hinge_enamine22878,Clc1ccc2nc(CN3CCCC(C3)c3c[nH]c4ncccc34)[nH]c(=O)c2c1,-8.411
dds5_enamine25720,COc1cccc2CC(COc12)NC(=O)CNC(=O)c1ccccc1F,-8.41
psl_enamine2454,COc1ccc(C)cc1n1nnnc1SCn1nnc2ccccc2c1=O,-8.409
ab_enamine24790,[O-][N+](=O)c1cccc2C(=O)N(Cc3ccc(F)c4cccnc34)C(=O)c12,-8.408
dds5_enamine31001,CC1(Nc2ccccc2-c2nnnn12)c1ccc(cc1)C(=O)O,-8.408
dds5_enamine10213,Cn1c(CN2C(=O)CCN(CC3(CC3(C)C)c3ccccc3)C2=O)nc2ccccc2c1=O,-8.408
dds5_enamine48641,OC1(CCN(CC1)C(=O)CNC(=O)c1ccccc1)c1nnn[nH]1,-8.408
hinge_enamine7574,Cc1n[nH]c(C)c1S(=O)(=O)Nc1cccc(c1)c1nnc2CCCCCn12,-8.407
dds5_enamine25208,O=C1NC(C(=O)N1c1cncc2ccccc12)c1cccc2ccccc12,-8.407
hinge_enamine22838,CC(C)c1ccc(c2nc(no2)c2ccnc(C)c2)c(=O)[nH]1,-8.407
hinge_enamine19250,Cc1c(F)cccc1S(=O)(=O)NCc1cccnc1n1cncn1,-8.406
hinge_enamine12798,CCN(c1ccccc1)S(=O)(=O)c1cccc(c1)C(=O)NCc1ccccc1CN1CCOCC1,-8.406
dds1_enamine2350,Fc1ccc2c(noc2c1)C1CCN(CC1)C(=O)CNC(=O)c1cccnc1,-8.405
ab_enamine22972,[O-][N+](=O)c1ccc(cc1Cl)C(=O)NCc1ccc2[nH]c(=O)[nH]c2c1,-8.401
dds5_enamine1805,OC(=O)C1(Cc2ccccc2C1)NC(=O)Cc1ccc2OCOc2c1,-8.4
hinge_enamine11136,Cc1sc2nc([nH]c(=O)c2c1C)C1(Cc2ccccc2N2CCCC12)C#N,-8.399
dds5_enamine37467,Cc1nnc(Cn2nnc(C(=O)NCC3CCC(F)CC3)c2C)o1,-8.399
dds1_enamine698,FC(F)(F)c1ccc(cc1)C(=O)NCC(=O)N1CCCC1c1nnn[nH]1,-8.397
dds5_enamine26177,CCc1cccnc1c1noc(n1)C1CC(C)(C)Oc2ccccc12,-8.397
hinge_enamine1634,O=c1[nH]c(CSc2nnc3[nH]c4ccccc4n23)nc2sc3CCCc3c12,-8.397
dds5_enamine3825,C[C@@H]1Cc2c(n[nH]c2[C@H](C)O1)C(=O)N1CCC(CC1)c1nnc2cc(C)ccn12,-8.396
ab_enamine12802,O=C(NS(=O)(=O)Cc1cccc(C#N)c1)c1ccc2NC(=O)CCc2c1,-8.395
ab_enamine18801,CC(=O)N1C=Cc2ccccc2C1CC(=O)N1CCC(CC1)n1ccc(n1)[N+](=O)[O-],-8.395
dds1_enamine3867,Cc1nnc2ccc(nn12)N1CCN(CC1)C(=O)c1ccc2OCOc2c1,-8.394
dds5_enamine45624,Cc1ccc(cc1)C(=O)N1CCCC(C1)C(=O)N1CCN(CC1)C1=NS(=O)(=O)c2ccccc12,-8.394
dds1_enamine4021,Cn1ncc2c(=O)n(Cc3nc(no3)c3ccccc3F)nnc12,-8.393
ab_enamine28265,CCc1nc2ccccc2c(C)c1C(=O)OCc1cc(=O)oc2cc(O)ccc12,-8.393
dds5_enamine6013,Cc1ccc(cc1)C(CC(F)(F)F)NS(=O)(=O)c1cnc2[nH]c(=O)[nH]c(=O)c2c1,-8.392
hinge_enamine19749,COc1ccnc(NC2CCN(CC2)C(=O)C2CCn3c(ncc3C2)c2ccccc2)n1,-8.392
dds5_enamine3565,Cc1ccc(cc1)c1ocnc1C(=O)NCc1n[nH]c2CCOCc12,-8.392
hinge_enamine12646,Cc1cccc(C)c1NC(=O)CN1CCN(CC1)C(=O)c1ccc2noc(c3ccccc3)c2c1,-8.391
dds5_enamine23993,CCc1nc(NS(=O)(=O)c2cc(F)ccc2C)no1,-8.389
hinge_enamine19712,COCc1cc(no1)C(=O)N1Cc2cc(OC)ccc2CC1c1ccccc1,-8.388
dds1_enamine5193,O=C(NCc1nc2ccccc2[nH]1)c1coc2ccccc12,-8.387
