Name,SMILES,Affinity
dds5_enamine26668,O=C(C1CC1c1ccc2ccccc2c1)N1CCC(CC1)N1CCc2ccccc12,-10.205
dds5_enamine46363,Fc1ccc(cc1)S(=O)(=O)c1ccc(NC(=O)N2CCCC(F)(F)C2)cc1,-10.202
dds5_enamine34204,O=C(N1CCC(CC1)n1c(=O)[nH]c2ccccc12)c1[nH]nc2CCCCc12,-10.202
dds1_enamine5570,Cc1cc(NC(=O)N2CCCC(C2)c2ccnc(N)n2)nn1c1cccc(F)c1,-10.197
hinge_enamine8011,Cc1nccc(n1)c1cccc(NC(=O)c2cc3ccccc3[nH]2)c1,-10.196
hinge_enamine8910,O=C(Nc1ccc(cc1)n1ncc2c(=O)[nH]cnc12)c1ccc2ccccc2n1,-10.196
dds1_enamine3867,Cc1nnc2ccc(nn12)N1CCN(CC1)C(=O)c1ccc2OCOc2c1,-10.188
hinge_enamine6834,CC(C)(C)n1c(NC(=O)CCC2Cc3ccccc3NC2=O)nc2ccccc12,-10.182
dds5_enamine48522,CC1N(CC2(CCCC2)c2cc3OCCOc3cc12)C(=O)c1cc(=O)c2ccc(F)cc2o1,-10.171
dds5_enamine41645,Fc1ccc(CC(=O)N2CCN(CC2)C(=O)NCc2nnc3ccc(cn23)C(F)(F)F)cc1,-10.162
hinge_enamine13920,COc1ccccc1N1CCN(CC1)C(=O)c1ccc(cc1)n1nncc1c1ccc(Cl)cc1,-10.16
dds5_enamine8918,Clc1ccc(CN2C(=O)CCc3cc(NC(=O)c4ccc5[nH]ccc5c4)ccc23)cc1,-10.157
hinge_enamine12354,NC(=O)C1CN(C(=O)CN2CCC(CC2)c2nc3cc(Cl)ccc3s2)c2ccccc2O1,-10.156
psl_enamine1337,O=C(COC(=O)c1cc(nc2ccccc12)c1ccco1)N1CCN(CC1)C(=O)c1ccco1,-10.153
dds5_enamine4410,Cc1nc2ccc(cc2nc1C)C(=O)N1CCN(CC1)C(=O)c1ccc2[nH]cnc2c1,-10.153
hinge_enamine12686,Cc1cccc2c(=O)n(CC(=O)Nc3nnc([nH]3)C(F)(F)F)cnc12,-10.15
hinge_enamine22768,Cc1nc2cc(ccc2c(=O)[nH]1)C(=O)N1CCC(CC1)c1c[nH]c2ccccc12,-10.149
dds5_enamine41112,Cc1ccc(NC(=O)N2CC(c3ccccc3)c3ccccc3C2)cc1n1cnnn1,-10.145
hinge_enamine21063,O=C(Nc1nc2ccccc2[nH]1)c1ccc2C=CCCc2c1,-10.131
hinge_enamine2817,O=C(N1CCCC(C1)c1nc2ccccc2[nH]1)c1cnn2c(ccnc12)c1ccccc1,-10.13
hinge_enamine12870,Cc1c(CN2CCCC2c2nc3ccccc3s2)noc1c1ccc(F)cc1,-10.128
dds1_enamine6477,O=C(N1CC(c2ccccc2)c2ccccc2C1)c1cnc2[nH]c(=O)[nH]c(=O)c2c1,-10.126
dds5_enamine340,Fc1cc(C(=O)Nc2cnc3NC(=O)COc3c2)c2ccccc2c1,-10.124
